packet_id,time,rpm,torque,power,peak_peak_pfs
1733980547,-85.71,275.20,-2470.25,-50.18,0.00
1733980547,-70.79,100.80,-747.32,-19.34,0.00
1733980547,-44.44,362.40,-1686.70,-17.67,0.00
1733980547,-47.46,246.40,-1224.55,-24.26,0.00
1733980547,-30.00,220.80,-693.61,-21.68,0.00
1733980547,-56.76,158.40,-941.61,-17.17,0.00
1733980547,-53.55,530.40,-2974.61,-16.41,0.00
1733980547,-118.00,515.20,-6366.42,-4.15,0.00
1733980547,-40.98,448.80,-1926.16,-0.75,0.00
1733980547,-93.77,244.80,-2403.95,3.99,0.00
1733980547,-117.28,323.20,-3969.73,8.97,0.00
1733980547,-59.75,176.80,-1106.36,8.27,0.00
1733980547,-62.47,116.80,-764.07,12.66,0.00
1733980547,-110.55,499.20,-5779.57,20.38,0.00
1733980547,-39.57,501.60,-2078.55,38.32,0.00
1733980547,-59.57,327.20,-2041.20,44.09,0.00
1733980547,-75.38,507.20,-4003.85,23.67,0.00
1733980547,-34.82,258.40,-942.25,22.93,0.00
1733980547,-35.61,548.80,-2046.76,33.82,0.00
1733980547,-54.73,440.80,-2526.55,42.11,0.00
1733980547,-38.23,473.60,-1896.24,49.72,0.00
1733980547,-37.33,220.80,-863.15,25.79,0.00
1733980547,-6.58,132.00,-90.97,71.53,0.00
1733980547,-4.53,287.20,-136.16,48.75,0.00
1733980547,-0.05,342.40,-1.79,27.00,0.00
1733980547,11.19,460.00,539.30,35.82,0.00
1733980547,11.68,401.60,491.11,69.60,0.00
1733980547,35.37,340.80,1262.53,43.96,0.00
1733980547,48.98,127.20,652.43,30.40,0.00
1733980547,21.07,274.40,605.34,31.61,0.00
1733980547,38.92,88.80,361.91,23.12,0.00
1733980547,32.18,528.00,1779.47,41.33,0.00
1733980547,37.27,172.00,671.42,48.81,0.00
1733980547,41.49,545.60,2370.72,19.29,0.00
1733980547,64.76,93.60,634.81,33.54,0.00
1733980547,72.16,281.60,2128.03,17.72,0.00
1733980547,88.52,426.40,3952.72,14.89,0.00
1733980547,41.42,498.40,2162.14,18.51,0.00
1733980547,112.33,536.80,6314.59,5.12,0.00
1733980547,71.82,148.80,1119.11,1.86,0.00
1733980547,32.99,541.60,1870.98,-1.11,0.00
1733980547,37.69,238.40,940.91,-6.28,0.00
1733980547,116.88,377.60,4622.03,-14.95,0.00
1733980547,63.42,517.60,3437.66,-15.48,0.00
1733980547,66.40,316.00,2197.45,-27.84,0.00
1733980547,96.72,558.40,5656.21,-34.79,0.00
1733980547,101.93,450.40,4807.74,-31.75,0.00
1733980547,31.34,220.80,724.71,-18.64,0.00
1733980547,59.49,330.40,2058.44,-37.58,0.00
1733980547,56.31,204.00,1203.09,-31.23,0.00
1733980547,49.04,88.80,456.01,-57.39,0.00
1733980547,25.26,376.80,996.63,-60.55,0.00
1733980547,12.09,448.80,568.03,-36.74,0.00
1733980547,30.48,440.00,1404.46,-35.92,0.00
1733980547,14.33,276.80,415.39,-33.66,0.00
1733980547,4.02,502.40,211.67,-33.97,0.00
1733980547,-5.18,340.00,-184.61,-47.92,0.00
1733980547,-10.83,391.20,-443.78,-25.68,0.00
1733980547,-31.60,438.40,-1450.58,-37.71,0.00
1733980547,-17.85,329.60,-616.25,-44.03,0.00
1733980547,-50.81,541.60,-2881.94,-53.83,0.00
1733980547,-57.68,206.40,-1246.79,-26.30,0.00
1733980547,-61.74,451.20,-2917.16,-35.61,0.00
1733980547,-81.09,209.60,-1779.97,-32.69,0.00
1733980547,-62.02,228.00,-1480.79,-26.82,0.00
1733980547,-76.06,520.00,-4141.94,-41.43,0.00
1733980547,-88.86,129.60,-1206.07,-23.07,0.00
1733980547,-116.31,363.20,-4424.14,-14.45,0.00
1733980547,-77.06,480.00,-3873.69,-11.09,0.00
1733980547,-92.85,458.40,-4457.36,-10.15,0.00
1733980547,-68.56,367.20,-2636.43,-3.05,0.00
1733980547,-54.00,552.00,-3121.38,-0.50,0.00
1733980547,-110.58,411.20,-4761.98,4.51,0.00
1733980547,-79.59,241.60,-2013.76,12.26,0.00
1733980547,-50.83,84.80,-451.45,15.00,0.00
1733980547,-66.68,176.80,-1234.60,21.13,0.00
1733980547,-105.17,234.40,-2581.76,31.81,0.00
1733980547,-75.78,514.40,-4082.05,40.98,0.00
1733980547,-80.42,395.20,-3328.30,15.85,0.00
1733980547,-83.32,408.80,-3566.98,33.99,0.00
1733980547,-57.50,200.80,-1209.14,45.73,0.00
1733980547,-25.36,341.60,-907.27,41.71,0.00
1733980547,-51.65,86.40,-467.31,56.65,0.00
1733980547,-32.96,168.80,-582.72,63.05,0.00
1733980547,-8.96,469.60,-440.88,24.96,0.00
1733980547,-10.98,423.20,-486.41,46.21,0.00
1733980547,-3.61,254.40,-96.06,41.85,0.00
1733980547,1.43,504.80,75.50,37.00,0.00
1733980547,10.19,525.60,560.85,30.79,0.00
1733980547,8.57,196.00,176.01,43.95,0.00
1733980547,35.43,527.20,1956.27,45.62,0.00
1733980547,20.21,540.00,1142.76,22.87,0.00
1733980547,38.00,246.40,980.44,31.31,0.00
1733980547,68.18,414.40,2958.97,39.99,0.00
1733980547,74.17,496.00,3852.88,27.16,0.00
1733980547,83.04,242.40,2108.07,44.53,0.00
1733980547,69.80,92.80,678.37,21.31,0.00
1733980547,47.60,380.00,1894.34,34.76,0.00
1733980547,106.01,228.80,2540.07,32.50,0.00
1733980547,119.09,236.80,2953.36,23.97,0.00
1733980547,95.80,105.60,1059.50,7.56,0.00
1733980547,120.54,404.00,5100.01,8.48,0.00
1733980547,71.89,361.60,2722.46,3.56,0.00
1733980547,34.96,394.40,1444.15,-1.54,0.00
1733980547,108.84,380.80,4340.54,-7.82,0.00
1733980547,68.88,410.40,2960.21,-14.33,0.00
1733980547,58.34,296.80,1813.39,-9.48,0.00
1733980547,66.79,279.20,1952.75,-23.69,0.00
1733980547,56.43,312.00,1843.80,-21.26,0.00
1733980547,53.53,229.60,1287.11,-24.06,0.00
1733980547,83.05,246.40,2142.94,-48.83,0.00
1733980547,78.96,400.00,3307.71,-20.20,0.00
1733980547,29.86,555.20,1736.31,-25.94,0.00
1733980547,46.16,240.00,1160.06,-21.63,0.00
1733980547,21.05,304.00,670.28,-48.27,0.00
1733980547,26.23,176.80,485.58,-62.53,0.00
1733980547,15.43,484.00,782.15,-38.99,0.00
1733980547,9.02,440.00,415.43,-38.69,0.00
1733980547,2.61,270.40,73.78,-30.99,0.00
1733980547,-5.28,421.60,-233.18,-69.81,0.00
1733980547,-6.25,248.00,-162.29,-27.57,0.00
1733980547,-23.04,280.80,-677.44,-26.95,0.00
1733980547,-14.63,218.40,-334.63,-67.94,0.00
1733980547,-21.47,309.60,-696.19,-64.94,0.00
1733980547,-53.79,326.40,-1838.81,-44.49,0.00
1733980547,-79.31,89.60,-744.18,-20.31,0.00
1733980547,-84.62,440.80,-3906.23,-22.87,0.00
1733980547,-65.98,516.00,-3565.37,-21.81,0.00
1733980547,-43.02,334.40,-1506.73,-40.44,0.00
1733980547,-53.64,408.80,-2296.38,-23.33,0.00
1733980547,-51.66,135.20,-731.43,-23.55,0.00
1733980547,-57.38,499.20,-3000.00,-18.40,0.00
1733980547,-61.79,187.20,-1211.36,-7.02,0.00
1733980547,-112.48,242.40,-2855.25,-7.02,0.00
1733980547,-111.00,217.60,-2529.47,0.12,0.00
1733980547,-40.78,497.60,-2125.09,4.66,0.00
1733980547,-44.07,452.00,-2086.09,9.91,0.00
1733980547,-51.53,298.40,-1610.30,13.16,0.00
1733980547,-103.92,236.00,-2568.35,25.14,0.00
1733980547,-54.30,100.80,-573.22,12.07,0.00
1733980547,-31.28,324.00,-1061.50,26.11,0.00
1733980547,-94.55,508.00,-5029.97,45.94,0.00
1733980547,-79.12,294.40,-2439.51,41.03,0.00
1733980547,-77.34,243.20,-1969.85,47.92,0.00
1733980547,-40.29,429.60,-1812.71,29.52,0.00
1733980547,-38.28,400.80,-1606.69,52.68,0.00
1733980547,-38.77,252.80,-1026.32,69.07,0.00
1733980547,-21.65,192.00,-435.24,45.33,0.00
1733980547,-8.82,98.40,-90.86,44.37,0.00
1733980547,-2.88,245.60,-74.20,72.84,0.00
1733980547,3.12,412.00,134.67,27.98,0.00
1733980547,15.50,368.80,598.62,62.44,0.00
1733980547,26.54,516.80,1436.28,33.08,0.00
1733980547,32.35,314.40,1065.08,37.80,0.00
1733980547,14.68,472.80,726.94,24.51,0.00
1733980547,24.38,276.80,706.84,24.12,0.00
1733980547,20.11,300.80,633.48,35.48,0.00
1733980547,22.75,342.40,815.62,26.76,0.00
1733980547,42.91,243.20,1092.93,41.04,0.00
1733980547,62.66,455.20,2987.04,40.50,0.00
1733980547,110.78,148.80,1726.32,17.93,0.00
1733980547,28.98,340.00,1031.88,19.93,0.00
1733980547,116.04,488.00,5930.50,14.26,0.00
1733980547,33.04,304.00,1051.94,8.49,0.00
1733980547,48.53,429.60,2183.57,3.71,0.00
1733980547,100.93,325.60,3441.47,0.99,0.00
1733980547,106.79,409.60,4580.97,-3.23,0.00
1733980547,126.32,374.40,4953.00,-5.32,0.00
1733980547,86.93,156.80,1427.42,-9.59,0.00
1733980547,117.83,196.00,2418.62,-20.54,0.00
1733980547,109.21,396.80,4538.06,-19.62,0.00
1733980547,27.08,158.40,449.17,-37.31,0.00
1733980547,82.03,274.40,2357.19,-18.44,0.00
1733980547,53.53,197.60,1107.78,-42.81,0.00
1733980547,24.73,174.40,451.73,-39.48,0.00
1733980547,52.61,472.00,2600.43,-48.40,0.00
1733980547,45.30,533.60,2531.28,-63.76,0.00
1733980547,48.89,532.00,2723.61,-37.62,0.00
1733980547,24.61,381.60,983.57,-36.20,0.00
1733980547,19.69,299.20,616.83,-34.24,0.00
1733980547,8.46,532.80,472.29,-30.82,0.00
1733980547,0.41,454.40,19.53,-31.00,0.00
1733980547,-3.83,156.00,-62.54,-24.90,0.00
1733980547,-19.01,271.20,-539.93,-72.65,0.00
1733980547,-25.56,357.60,-957.14,-41.19,0.00
1733980547,-44.24,328.00,-1519.57,-32.35,0.00
1733980547,-48.59,180.00,-915.94,-47.61,0.00
1733980547,-29.54,334.40,-1034.60,-58.95,0.00
1733980547,-76.50,375.20,-3005.98,-37.75,0.00
1733980547,-24.89,548.80,-1430.72,-17.57,0.00
1733980547,-73.90,187.20,-1448.73,-25.77,0.00
1733980547,-86.18,403.20,-3639.07,-33.41,0.00
1733980547,-54.12,214.40,-1215.16,-26.76,0.00
1733980547,-58.52,312.00,-1912.00,-17.78,0.00
1733980547,-108.61,440.00,-5004.83,-12.97,0.00
1733980547,-32.47,550.40,-1871.57,-10.54,0.00
1733980547,-42.86,410.40,-1842.27,-2.78,0.00
1733980547,-71.98,349.60,-2635.51,1.08,0.00
1733980547,-69.49,181.60,-1321.62,3.00,0.00
1733980547,-91.72,547.20,-5256.34,13.78,0.00
1733980547,-41.76,320.80,-1402.96,15.12,0.00
1733980547,-102.24,299.20,-3203.70,22.04,0.00
1733980547,-87.63,445.60,-4089.12,36.80,0.00
1733980547,-68.34,392.80,-2811.35,37.79,0.00
1733980547,-44.34,340.80,-1582.44,44.20,0.00
1733980547,-55.91,103.20,-604.30,40.23,0.00
1733980547,-39.96,155.20,-649.47,56.51,0.00
1733980547,-66.94,188.80,-1323.53,49.44,0.00
1733980547,-47.44,540.80,-2686.95,33.31,0.00
1733980547,-20.25,554.40,-1175.64,66.69,0.00
1733980547,-24.52,447.20,-1148.54,69.76,0.00
1733980547,-11.08,193.60,-224.69,47.46,0.00
1733980547,-2.67,250.40,-69.91,54.93,0.00
1733980547,2.63,495.20,136.48,45.94,0.00
1733980547,14.17,359.20,532.90,73.17,0.00
1733980547,21.50,202.40,455.66,51.36,0.00
1733980547,40.77,272.80,1164.72,44.16,0.00
1733980547,28.25,192.00,568.11,31.52,0.00
1733980547,25.08,296.80,779.42,54.57,0.00
1733980547,37.51,121.60,477.62,45.39,0.00
1733980547,73.59,416.80,3212.23,48.31,0.00
1733980547,80.36,132.80,1117.67,39.61,0.00
1733980547,65.06,551.20,3755.45,14.55,0.00
1733980547,54.64,451.20,2581.73,22.40,0.00
1733980547,32.85,263.20,905.60,18.80,0.00
1733980547,34.16,148.80,532.32,16.10,0.00
1733980547,113.18,380.80,4513.37,9.21,0.00
1733980547,38.71,328.80,1333.07,4.11,0.00
1733980547,100.98,545.60,5769.66,1.16,0.00
1733980547,39.88,171.20,714.93,-4.49,0.00
1733980547,70.85,436.00,3235.08,-5.16,0.00
1733980547,111.52,139.20,1625.69,-12.39,0.00
1733980547,93.84,461.60,4536.19,-13.32,0.00
1733980547,92.30,328.00,3170.53,-24.42,0.00
1733980547,105.47,332.80,3675.95,-17.51,0.00
1733980547,75.49,539.20,4262.91,-43.33,0.00
1733980547,51.95,208.80,1136.06,-33.02,0.00
1733980547,26.80,376.00,1055.16,-46.20,0.00
1733980547,29.01,272.80,828.89,-34.85,0.00
1733980547,39.67,163.20,678.08,-52.00,0.00
1733980547,44.69,238.40,1115.74,-51.75,0.00
1733980547,35.40,387.20,1435.37,-28.73,0.00
1733980547,18.12,326.40,619.39,-55.95,0.00
1733980547,9.91,507.20,526.54,-68.71,0.00
1733980547,-0.70,104.00,-7.57,-36.00,0.00
1733980547,-10.14,157.60,-167.36,-61.64,0.00
1733980547,-8.26,393.60,-340.62,-71.43,0.00
1733980547,-18.80,243.20,-478.83,-42.88,0.00
1733980547,-39.29,382.40,-1573.37,-35.80,0.00
1733980547,-57.89,266.40,-1615.17,-37.57,0.00
1733980547,-30.28,416.00,-1319.11,-33.65,0.00
1733980547,-23.41,292.00,-715.98,-21.27,0.00
1733980547,-67.24,344.00,-2422.20,-26.25,0.00
1733980547,-59.91,166.40,-1044.06,-44.30,0.00
1733980547,-60.90,413.60,-2637.77,-27.74,0.00
1733980547,-29.53,224.80,-695.20,-22.77,0.00
1733980547,-68.25,514.40,-3676.70,-15.26,0.00
1733980547,-116.85,540.00,-6607.96,-12.73,0.00
1733980547,-90.78,236.80,-2251.37,-4.54,0.00
1733980547,-55.89,468.00,-2739.24,-3.82,0.00
1733980547,-123.91,166.40,-2159.36,1.23,0.00
1733980547,-41.60,532.80,-2321.45,6.57,0.00
1733980547,-43.74,104.00,-476.38,7.05,0.00
1733980547,-101.91,502.40,-5362.14,13.24,0.00
1733980547,-51.64,536.00,-2898.50,24.14,0.00
1733980547,-30.93,260.80,-844.70,20.47,0.00
1733980547,-90.02,135.20,-1274.52,19.64,0.00
1733980547,-23.69,288.00,-714.49,40.34,0.00
1733980547,-38.16,139.20,-556.29,42.34,0.00
1733980547,-35.52,80.00,-297.58,33.85,0.00
1733980547,-24.41,475.20,-1214.81,45.63,0.00
1733980547,-23.52,127.20,-313.35,62.62,0.00
1733980547,-26.52,219.20,-608.70,48.19,0.00
1733980547,-20.36,404.00,-861.52,28.21,0.00
1733980547,-7.32,345.60,-264.98,51.54,0.00
1733980547,-1.34,152.80,-21.44,27.98,0.00
1733980547,6.98,298.40,218.01,48.89,0.00
1733980547,18.89,220.80,436.86,58.18,0.00
1733980547,26.60,364.00,1013.92,32.80,0.00
1733980547,11.83,468.00,579.57,33.61,0.00
1733980547,46.32,124.00,601.57,29.47,0.00
1733980547,43.47,346.40,1576.98,35.44,0.00
1733980547,47.60,188.80,941.23,51.88,0.00
1733980547,72.14,395.20,2985.51,52.59,0.00
1733980547,83.83,175.20,1538.04,37.56,0.00
1733980547,71.59,343.20,2573.14,27.84,0.00
1733980547,36.77,365.60,1407.89,34.79,0.00
1733980547,60.68,394.40,2506.25,19.67,0.00
1733980547,98.27,211.20,2173.48,16.48,0.00
1733980547,111.63,454.40,5312.11,8.52,0.00
1733980547,124.32,154.40,2010.21,4.89,0.00
1733980547,83.00,275.20,2392.07,0.13,0.00
1733980547,99.54,392.80,4094.79,-6.31,0.00
1733980547,43.16,333.60,1507.86,-12.06,0.00
1733980547,42.09,238.40,1050.85,-9.91,0.00
1733980547,71.05,165.60,1232.19,-25.05,0.00
1733980547,88.84,496.00,4614.86,-34.25,0.00
1733980547,42.22,124.80,551.75,-36.47,0.00
1733980547,58.34,503.20,3074.29,-20.51,0.00
1733980547,76.28,532.00,4249.68,-37.15,0.00
1733980547,78.75,128.80,1062.19,-35.13,0.00
1733980547,27.74,532.80,1547.82,-32.73,0.00
1733980547,49.40,551.20,2851.72,-28.46,0.00
1733980547,37.37,124.00,485.28,-48.38,0.00
1733980547,24.18,535.20,1355.06,-48.12,0.00
1733980547,17.42,413.60,754.57,-58.10,0.00
1733980547,3.08,112.00,36.08,-28.92,0.00
1733980547,-0.95,528.80,-52.39,-35.99,0.00
1733980547,-10.09,448.00,-473.41,-66.48,0.00
1733980547,-19.62,152.80,-314.03,-34.12,0.00
1733980547,-36.71,229.60,-882.68,-45.49,0.00
1733980547,-14.43,128.00,-193.40,-58.31,0.00
1733980547,-25.56,511.20,-1368.23,-47.60,0.00
1733980547,-33.93,328.80,-1168.36,-48.66,0.00
1733980547,-57.69,177.60,-1072.92,-22.46,0.00
1733980547,-45.54,154.40,-736.32,-33.25,0.00
1733980547,-77.46,323.20,-2621.81,-24.68,0.00
1733980547,-88.03,291.20,-2684.57,-28.56,0.00
1733980547,-59.55,92.00,-573.72,-28.03,0.00
1733980547,-55.51,420.00,-2441.39,-19.66,0.00
1733980547,-117.36,408.00,-5014.55,-11.44,0.00
1733980547,-43.53,213.60,-973.79,-8.43,0.00
1733980547,-84.91,230.40,-2048.78,-2.25,0.00
1733980547,-115.83,375.20,-4551.31,3.24,0.00
1733980547,-52.37,420.80,-2307.95,5.22,0.00
1733980547,-58.07,328.80,-1999.68,6.79,0.00
1733980547,-78.79,184.00,-1518.21,11.44,0.00
1733980547,-90.76,402.40,-3824.93,21.93,0.00
1733980547,-26.36,352.00,-971.77,35.25,0.00
1733980547,-57.93,256.80,-1558.00,26.16,0.00
1733980547,-77.26,371.20,-3003.48,37.65,0.00
1733980547,-19.71,462.40,-954.30,55.04,0.00
1733980547,-36.44,106.40,-405.99,51.40,0.00
1733980547,-42.98,255.20,-1148.64,29.56,0.00
1733980547,-29.95,274.40,-860.68,55.78,0.00
1733980547,-26.16,420.00,-1150.63,70.32,0.00
1733980547,-8.17,464.00,-397.00,52.74,0.00
1733980547,-5.71,322.40,-192.62,58.60,0.00
1733980547,-2.07,444.80,-96.42,50.99,0.00
1733980547,5.49,520.80,299.53,73.74,0.00
1733980547,15.68,143.20,235.09,37.36,0.00
1733980547,19.29,223.20,450.84,63.37,0.00
1733980547,44.50,330.40,1539.91,46.37,0.00
1733980547,26.49,497.60,1380.34,62.87,0.00
1733980547,64.44,213.60,1441.52,55.09,0.00
1733980547,34.72,336.80,1224.79,32.57,0.00
1733980547,73.39,544.80,4186.93,52.44,0.00
1733980547,64.15,320.00,2149.66,17.13,0.00
1733980547,57.43,436.80,2627.12,19.40,0.00
1733980547,84.82,428.00,3801.70,16.86,0.00
1733980547,87.96,434.40,4001.38,24.56,0.00
1733980547,56.58,305.60,1810.74,12.48,0.00
1733980547,51.09,456.80,2444.01,11.00,0.00
1733980547,126.51,360.80,4780.32,2.80,0.00
1733980547,125.99,510.40,6734.39,-0.61,0.00
1733980547,66.58,172.00,1199.22,-8.08,0.00
1733980547,33.24,471.20,1640.04,-11.60,0.00
1733980547,31.40,155.20,510.38,-17.83,0.00
1733980547,79.70,506.40,4226.84,-21.65,0.00
1733980547,84.54,440.80,3902.48,-20.11,0.00
1733980547,90.00,333.60,3144.37,-20.12,0.00
1733980547,37.84,558.40,2212.61,-43.80,0.00
1733980547,83.90,256.00,2249.24,-29.77,0.00
1733980547,64.85,216.00,1466.88,-33.22,0.00
1733980547,34.43,132.80,478.87,-27.14,0.00
1733980547,17.25,284.00,513.17,-42.15,0.00
1733980547,13.33,249.60,348.32,-33.71,0.00
1733980547,30.40,412.00,1311.47,-30.94,0.00
1733980547,16.39,420.00,721.05,-64.19,0.00
1733980547,4.84,355.20,179.86,-66.89,0.00
1733980547,-4.25,180.00,-80.18,-35.97,0.00
1733980547,-15.82,436.00,-722.29,-33.66,0.00
1733980547,-13.40,391.20,-549.16,-54.37,0.00
1733980547,-24.13,494.40,-1249.22,-26.38,0.00
1733980547,-16.67,202.40,-353.39,-41.58,0.00
1733980547,-24.75,412.00,-1067.84,-44.55,0.00
1733980547,-71.83,418.40,-3147.30,-51.27,0.00
1733980547,-22.29,291.20,-679.85,-22.86,0.00
1733980547,-29.83,552.00,-1724.50,-37.31,0.00
1733980547,-26.68,515.20,-1439.65,-30.01,0.00
1733980547,-107.91,412.80,-4664.96,-14.13,0.00
1733980547,-34.56,120.00,-434.26,-10.40,0.00
1733980547,-46.37,540.80,-2626.22,-21.01,0.00
1733980547,-77.91,216.80,-1768.90,-7.49,0.00
1733980547,-85.28,105.60,-943.16,-4.63,0.00
1733980547,-56.98,440.80,-2630.17,-1.54,0.00
1733980547,-83.79,154.40,-1354.83,2.05,0.00
1733980547,-73.91,317.60,-2458.21,7.65,0.00
1733980547,-79.01,325.60,-2694.09,9.63,0.00
1733980547,-60.58,408.00,-2588.44,10.87,0.00
1733980547,-82.88,445.60,-3867.51,21.78,0.00
1733980547,-38.70,212.00,-859.31,27.02,0.00
1733980547,-75.98,268.80,-2138.72,16.16,0.00
1733980547,-63.84,511.20,-3417.56,34.14,0.00
1733980547,-30.27,396.00,-1255.49,24.48,0.00
1733980547,-62.10,257.60,-1675.28,27.24,0.00
1733980547,-42.66,103.20,-461.05,22.82,0.00
1733980547,-36.98,299.20,-1158.85,23.03,0.00
1733980547,-19.20,500.80,-1007.04,33.44,0.00
1733980547,-25.02,171.20,-448.54,44.10,0.00
1733980547,-3.09,461.60,-149.43,54.73,0.00
1733980547,0.01,116.80,0.08,72.00,0.00
1733980547,3.10,452.00,146.67,58.70,0.00
1733980547,6.96,339.20,247.15,47.04,0.00
1733980547,32.22,474.40,1600.95,42.99,0.00
1733980547,26.49,218.40,605.83,61.71,0.00
1733980547,60.42,467.20,2956.25,40.37,0.00
1733980547,16.94,119.20,211.49,60.24,0.00
1733980547,19.33,148.00,299.59,39.00,0.00
1733980547,64.57,544.80,3683.97,45.28,0.00
1733980547,88.52,108.00,1001.24,27.97,0.00
1733980547,37.87,410.40,1627.59,22.15,0.00
1733980547,83.78,533.60,4681.66,25.40,0.00
1733980547,119.31,259.20,3238.55,10.87,0.00
1733980547,51.07,204.00,1091.06,6.68,0.00
1733980547,71.94,395.20,2977.38,8.15,0.00
1733980547,67.83,513.60,3648.38,2.47,0.00
1733980547,38.98,353.60,1443.58,-1.06,0.00
1733980547,88.26,236.00,2181.28,-9.16,0.00
1733980547,64.27,405.60,2730.06,-12.50,0.00
1733980547,52.99,513.60,2850.20,-13.58,0.00
1733980547,69.10,445.60,3224.72,-22.89,0.00
1733980547,81.14,417.60,3548.34,-36.36,0.00
1733980547,101.05,137.60,1456.20,-28.25,0.00
1733980547,23.86,518.40,1295.35,-35.98,0.00
1733980547,21.61,434.40,983.19,-35.40,0.00
1733980547,34.71,544.80,1980.11,-32.05,0.00
1733980547,61.85,194.40,1259.13,-28.28,0.00
1733980547,13.25,81.60,113.19,-27.12,0.00
1733980547,26.79,430.40,1207.52,-34.86,0.00
1733980547,26.30,372.00,1024.77,-31.07,0.00
1733980547,11.14,370.40,432.09,-38.61,0.00
1733980547,4.52,182.40,86.32,-62.95,0.00
1733980547,-3.45,460.00,-166.26,-37.93,0.00
1733980547,-5.05,504.00,-266.63,-37.52,0.00
1733980547,-15.60,227.20,-371.06,-29.97,0.00
1733980547,-12.63,531.20,-702.73,-58.99,0.00
1733980547,-45.15,363.20,-1717.26,-52.01,0.00
1733980547,-32.86,524.80,-1805.77,-50.88,0.00
1733980547,-71.60,206.40,-1547.62,-40.34,0.00
1733980547,-21.32,270.40,-603.83,-49.36,0.00
1733980547,-66.61,149.60,-1043.50,-20.26,0.00
1733980547,-45.01,174.40,-822.05,-35.06,0.00
1733980547,-82.81,319.20,-2768.04,-19.12,0.00
1733980547,-54.97,283.20,-1630.39,-28.45,0.00
1733980547,-69.47,388.00,-2822.79,-16.90,0.00
1733980547,-80.16,553.60,-4647.32,-15.17,0.00
1733980547,-71.55,252.80,-1894.17,-2.91,0.00
1733980547,-104.99,438.40,-4820.35,-0.42,0.00
1733980547,-91.65,389.60,-3739.25,3.68,0.00
1733980547,-115.93,432.00,-5244.68,5.97,0.00
1733980547,-58.49,520.80,-3190.22,20.15,0.00
1733980547,-111.09,540.80,-6291.76,15.12,0.00
1733980547,-51.24,234.40,-1257.75,19.21,0.00
1733980547,-103.19,339.20,-3665.70,24.95,0.00
1733980547,-92.72,415.20,-4031.75,19.68,0.00
1733980547,-37.39,536.80,-2101.88,17.72,0.00
1733980547,-31.56,490.40,-1620.77,33.35,0.00
1733980547,-29.18,192.00,-586.75,35.90,0.00
1733980547,-52.49,322.40,-1772.17,26.57,0.00
1733980547,-30.65,354.40,-1137.52,64.93,0.00
1733980547,-25.14,101.60,-267.46,68.17,0.00
1733980547,-6.55,135.20,-92.79,48.18,0.00
1733980547,-4.40,557.60,-256.78,44.84,0.00
1733980547,1.19,393.60,48.86,70.99,0.00
1733980547,10.73,545.60,613.29,39.73,0.00
1733980547,10.33,285.60,309.01,62.50,0.00
1733980547,31.17,461.60,1506.58,27.56,0.00
1733980547,48.60,282.40,1437.17,64.00,0.00
1733980547,43.49,108.80,495.54,21.73,0.00
1733980547,54.96,432.00,2486.51,57.10,0.00
1733980547,28.25,400.00,1183.58,35.43,0.00
1733980547,64.89,447.20,3038.79,46.54,0.00
1733980547,92.07,187.20,1805.07,40.14,0.00
1733980547,30.62,340.80,1092.77,31.56,0.00
1733980547,28.76,151.20,455.40,19.29,0.00
1733980547,92.87,207.20,2015.11,18.02,0.00
1733980547,36.78,305.60,1177.18,7.79,0.00
1733980547,93.88,137.60,1352.80,5.21,0.00
1733980547,39.94,146.40,612.38,3.88,0.00
1733980547,91.90,358.40,3449.41,-2.91,0.00
1733980547,38.58,448.80,1813.49,-9.47,0.00
1733980547,110.56,378.40,4381.44,-18.03,0.00
1733980547,53.62,127.20,714.27,-20.70,0.00
1733980547,88.41,413.60,3829.32,-15.96,0.00
1733980547,29.91,536.80,1681.37,-14.54,0.00
1733980547,43.91,153.60,706.37,-22.88,0.00
1733980547,61.68,400.80,2589.05,-48.87,0.00
1733980547,59.66,414.40,2589.09,-34.44,0.00
1733980547,59.65,224.00,1399.33,-23.52,0.00
1733980547,24.54,353.60,908.92,-24.23,0.00
1733980547,36.67,482.40,1852.49,-35.54,0.00
1733980547,9.57,549.60,550.79,-60.66,0.00
1733980547,18.04,412.00,778.56,-24.37,0.00
1733980547,8.33,348.00,303.60,-41.67,0.00
1733980547,0.79,192.80,15.93,-64.98,0.00
1733980547,-2.79,494.40,-144.20,-57.84,0.00
1733980547,-8.72,217.60,-198.76,-60.06,0.00
1733980547,-13.32,307.20,-428.59,-27.91,0.00
1733980547,-44.36,486.40,-2259.50,-54.89,0.00
1733980547,-34.32,502.40,-1805.88,-47.12,0.00
1733980547,-16.32,309.60,-529.26,-46.98,0.00
1733980547,-29.38,229.60,-706.51,-34.34,0.00
1733980547,-25.20,431.20,-1137.91,-43.57,0.00
1733980547,-28.41,342.40,-1018.62,-29.47,0.00
1733980547,-87.76,225.60,-2073.34,-20.75,0.00
1733980547,-41.35,152.00,-658.19,-26.15,0.00
1733980547,-73.83,529.60,-4094.56,-11.17,0.00
1733980547,-112.89,145.60,-1721.30,-19.22,0.00
1733980547,-72.59,298.40,-2268.47,-14.37,0.00
1733980547,-57.74,376.00,-2273.45,-5.15,0.00
1733980547,-88.00,376.80,-3472.48,0.19,0.00
1733980547,-120.34,470.40,-5928.25,3.24,0.00
1733980547,-88.12,276.80,-2554.53,14.62,0.00
